award_id_piid,current_total_value_of_award,potential_total_value_of_award,recipient_name,recipient_parent_name,recipient_congressional_district,primary_place_of_performance_state_name,award_type,product_or_service_code_description,naics_description,domestic_or_foreign_entity,alaskan_native_owned_corporation_or_firm,american_indian_owned_business,indian_tribe_federally_recognized,native_hawaiian_owned_business,tribally_owned_business,woman_owned_business,women_owned_small_business,economically_disadvantaged_women_owned_small_business,joint_venture_women_owned_small_business,joint_venture_economic_disadvantaged_women_owned_small_bus,minority_owned_business,subcontinent_asian_asian_indian_american_owned_business,asian_pacific_american_owned_business,black_american_owned_business,hispanic_american_owned_business,native_american_owned_business,other_minority_owned_business,,financial_year,veteran_owned_business,service_disabled_veteran_owned_business
HSCETC13F00072,819430.26,1239220.4,EVIGILANT.COM INCORPORATED,EVIGILANT.COM  INC,8,VIRGINIA,DELIVERY ORDER,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,COMPUTER SYSTEMS DESIGN SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,,2017,f,f
HSCETE17F00051,832354,832354,"INTEGRATION TECHNOLOGIES GROUP, INC.",INTEGRATION TECHNOLOGIES GROUP INC.,11,VIRGINIA,DELIVERY ORDER,VIDEO RECORDING AND REPRODUCING EQUIPMENT,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD17F00260,849520,4345040,SYSTEMS RESEARCH AND APPLICATI,SRA INTERNATIONAL  INC.,11,VIRGINIA,BPA CALL,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMD15F00071,857201.75,1722045.5,STARSIDE SECURITY AND INVESTIGATION INCORPORATED,STARSIDE SECURITY & INVESTIGATION INC,39,CALIFORNIA,DELIVERY ORDER,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,t,f,f,f,t,f,f,,2017,f,f
HSCEMD15J00079,857754.43,857754.43,LINDHOLM AND ASSOCIATES INCORPORATED,LINDHOLM & ASSOCIATES INC.,5,MARYLAND,BPA CALL,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMS17F00066,865933.56,4548316.52,LOGISTICS APPLICATIONS INC.,LOGISTICS APPLICATIONS INC.,8,VIRGINIA,DELIVERY ORDER,SUPPORT- MANAGEMENT: LOGISTICS SUPPORT,FACILITIES SUPPORT SERVICES,,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2018,t,t
HSCEMD16F00120,989195.73,2521486.9,GEMINI INDUSTRIES INC.,GEMINI INDUSTRIES INC.,6,DISTRICT OF COLUMBIA,DELIVERY ORDER,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,t,f,t,f,f,f,f,,2017,f,f
70CDCR18FR0000064,989703.45,989703.45,"M V M, INC.",M V M INC.,10,VIRGINIA,DELIVERY ORDER,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,f,,2018,f,f
HSCEMD08J00139,999999.49,999999.49,MOTOROLA INCORPORATED,MOTOROLA INC,3,MARYLAND,DELIVERY ORDER,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, AIRBORNE",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CIT018FR0000001,1023568.8,1023568.8,"ENVISAGE TECHNOLOGIES, LLC",ENVISAGE TECHNOLOGIES CORPORATION,9,INDIANA,DELIVERY ORDER,INFORMATION TECHNOLOGY SOFTWARE,COMPUTER SYSTEMS DESIGN SERVICES,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETC16J00036,1031158.47,1703552.07,"DKW COMMUNICATIONS, INC.",DKW COMMUNICATIONS INC.,0,VIRGINIA,DELIVERY ORDER,IT AND TELECOM- PROGRAMMING,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2018,f,f
HSCETC13F00056,1047331.84,1112495.34,MLINQS LIMITED LIABILITY COMPANY,MLINQS LLC,11,TEXAS,DELIVERY ORDER,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",CUSTOM COMPUTER PROGRAMMING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,t
HSCETC15J00081,1074119.2,2297801.8,INSERSO CORPORATION,INSERSO CORPORATION,11,VIRGINIA,DELIVERY ORDER,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,,2018,f,f
HSCEMS16J00106,1109000,4636000,"LIONBRIDGE GLOBAL SOLUTIONS II, INC.",LIONBRIDGE TECHNOLOGIES  INC.,5,MASSACHUSETTS,BPA CALL,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,TRANSLATION AND INTERPRETATION SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMR14P00016,1114860,1114860,INTERPARK LLC,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,,DISTRICT OF COLUMBIA,PURCHASE ORDER,LEASE/RENTAL OF PARKING FACILITIES,PARKING LOTS AND GARAGES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMS15C00001,1141940.8,1141940.8,"EAGLE HILL CONSULTING, LLC",EAGLE HILL CONSULTING  LLC,8,DISTRICT OF COLUMBIA,DEFINITIVE CONTRACT,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCETC15J00064,1160801.52,2032941.48,"ACUITY, INC.",ACUITY INC.,0,VIRGINIA,DELIVERY ORDER,IT AND TELECOM- PROGRAMMING,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSW18FC0000025,1168999.5,6045047.1,GRANT THORNTON LLP,GRANT THORNTON INTERNATIONAL LTD,8,DISTRICT OF COLUMBIA,BPA CALL,SUPPORT- MANAGEMENT: ACCOUNTING,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETC12F00007,1176094.92,1872112.13,DAKOTA CONSULTING INCORPORATED,DAKOTA CONSULTING INCORPORATED,8,MARYLAND,BPA CALL,IT AND TELECOM- PROGRAMMING,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMS11C00006,1228568.04,1228568.04,"BULLETIN NEWS, LLC",CISION US INC.,11,DISTRICT OF COLUMBIA,DEFINITIVE CONTRACT,SUPPORT- PROFESSIONAL: COMMUNICATIONS,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR16C00001,1232941.37,7841857.5,"BOWHEAD COMMUNICATION SERVICES, LLC",BOWHEAD COMMUNICATION SERVICES LLC,8,TEXAS,DEFINITIVE CONTRACT,SUPPORT- PROFESSIONAL: LEGAL,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,U.S. OWNED BUSINESS,t,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,,2018,f,f
HSCECR14P00038,1258643.84,1269255.84,SOUTHEAST VOCATIONAL ALLIANCE INC.,SOUTHEAST VOCATIONAL ALLIANCE INC.,29,TEXAS,PURCHASE ORDER,COMPOSITE FOOD PACKAGES,FOOD SERVICE CONTRACTORS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2017,t,f
HSCEDM17J00019,1323970.44,1323970.44,"PEOPLE'S ACCIDENT INFORMATION SERVICE, INC.",PEOPLE'S ACCIDENT INFORMATION SERVICE  INC.,6,NEW YORK,DELIVERY ORDER,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCETC17J00007,1344017.34,1378406.74,BLACKSTONE TECHNOLOGY GROUP,BLACKSTONE TECHNOLOGY GROUP,12,DISTRICT OF COLUMBIA,BPA CALL,IT AND TELECOM- SYSTEMS DEVELOPMENT,CUSTOM COMPUTER PROGRAMMING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD15F00158,1389236.28,2097568.47,MCMANIS ASSOCIATES INC.,MCMANIS ASSOCIATES INC.,3,DISTRICT OF COLUMBIA,DELIVERY ORDER,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,f,,2017,t,f
HSCETC13F00057,1434219.84,1434219.84,"BATTLE RESOURCE MANAGEMENT, INC.",BATTLE RESOURCE MANAGEMENT  INC,7,MARYLAND,DELIVERY ORDER,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,COMPUTER SYSTEMS DESIGN SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2015,f,f
70CMSW18FR0000045,1457844.39,14721692.48,"CHENEGA FACILITIES MANAGEMENT, LLC",CHENEGA CORPORATION,20,TEXAS,DELIVERY ORDER,MAINTENANCE OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACILITIES,FACILITIES SUPPORT SERVICES,U.S. OWNED BUSINESS,t,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,,2018,f,f
HSCETC16J00040,1460198.12,1565173.12,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,MICROSOFT CORPORATION,1,WASHINGTON,DELIVERY ORDER,IT AND TELECOM- SYSTEMS DEVELOPMENT,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETC17J00019,1482722.63,6749922.78,"OPTECH, LLC",OPTECH  LLC,11,DISTRICT OF COLUMBIA,DELIVERY ORDER,IT AND TELECOM- INFORMATION AND DATA BROADCASTING OR DATA DISTRIBUTION,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMR13F00006,1508972.8,1508972.8,AZIMUTH CORPORATION,AZIMUTH CORPORATION,10,DISTRICT OF COLUMBIA,DELIVERY ORDER,SUPPORT- ADMINISTRATIVE: OTHER,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,t
HSCEMR14F00022,1510954.24,1510954.24,"INTEGRATED FINANCE AND ACCOUNTING SOLUTIONS, LLC",INTEGRATED FINANCE AND ACCOUNTING SOLUTIONS LLC,11,DISTRICT OF COLUMBIA,DELIVERY ORDER,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,,2018,t,t
HSCECR15P00009,1527165.6,1912782.85,"REED ELSEVIER, INC.",RELX INC.,10,DISTRICT OF COLUMBIA,PURCHASE ORDER,SPECIAL STUDIES/ANALYSIS- LEGAL,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMS08JCL014,1572077.78,1572077.78,"KADIX SYSTEMS, LLC",ENGILITY CORPORATION,8,DISTRICT OF COLUMBIA,BPA CALL,SUPPORT- PROFESSIONAL: OTHER,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,f,f,f,f,f,t,f,f,f,f,t,t,f,f,f,f,f,,2018,f,f
70CDCR18FR0000075,1576372.32,1576372.32,"TRAILBOSS ENTERPRISES, INC.",TRAILBOSS ENTERPRISES INC.,0,TEXAS,DELIVERY ORDER,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,,2018,t,t
HSCEMD14F00173,1592961.6,1592961.6,"PIERCE MANUFACTURING, INC.",OSHKOSH CORPORATION,,FLORIDA,DELIVERY ORDER,"TRUCKS AND TRUCK TRACTORS, WHEELED",MOTOR VEHICLE BODY MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEDM17J00003,1601617.64,1601617.64,CORRECTIONS CORPORATION OF AMERICA,CORRECTIONS CORPORATION OF AMERICA,5,TEXAS,BPA CALL,HOUSEKEEPING- GUARD,CORRECTIONAL INSTITUTIONS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCETC17F00010,1659100.96,6554463.94,BOOZ ALLEN HAMILTON INC,BOOZ ALLEN HAMILTON HOLDING CORPORATION,11,DISTRICT OF COLUMBIA,BPA CALL,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,COMPUTER SYSTEMS DESIGN SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMS17J00162,1661810.2,13198808.44,"CENTRAL LAKE ARMOR EXPRESS, INC.",ARMOR EXPRESS,1,MICHIGAN,DELIVERY ORDER,"ARMOR, PERSONAL",APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMD16J00010,1687641.6,2869708.8,"ZENETEX, LLC",ZENETEX LLC,11,DISTRICT OF COLUMBIA,DELIVERY ORDER,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,COMPUTER SYSTEMS DESIGN SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETC12F00001,1695631.4,1695631.4,BARLING BAY LLC,OLD HARBOR NATIVE CORPORATION,0,DISTRICT OF COLUMBIA,DELIVERY ORDER,IT AND TELECOM- SYSTEMS ANALYSIS,COMPUTER SYSTEMS DESIGN SERVICES,U.S. OWNED BUSINESS,t,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,,2017,f,f
HSCEDM15J00033,1710678.37,1710678.37,"SUCCESS TECH MANAGEMENT AND SERVICES, INC.",SUCCESS TECH MANAGEMENT AND SERVICES  INC.,3,MARYLAND,DELIVERY ORDER,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,t,f,f,t,f,f,t,f,f,f,,2017,f,f
HSCEDM15J00033,1710678.37,1710678.37,WABANA GROUP LLC,WABANA GROUP LLC,6,MARYLAND,DELIVERY ORDER,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,t,f,f,f,f,f,f,f,f,f,,2015,f,f
HSCEMS13F00036,1723497.2,2803961.2,"PATRIOT SOLUTIONS, INC",PATRIOT SOLUTIONS INC,2,DISTRICT OF COLUMBIA,DELIVERY ORDER,SUPPORT- MANAGEMENT: ACCOUNTING,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,t
HSCETC17J00003,1737936,5025014,"CITIZANT, INC.",CITIZANT INC.,10,DISTRICT OF COLUMBIA,DELIVERY ORDER,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,COMPUTER SYSTEMS DESIGN SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETC15J00067,1745504.8,2712069.2,SEVATEC INC.,SEVATEC INC.,11,VIRGINIA,DELIVERY ORDER,IT AND TELECOM- SYSTEMS DEVELOPMENT,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,,2018,f,f
HSCETC17P00002,1777536.07,3988063.93,"NEOSTEK, INC",NEOSTEK INC,8,VIRGINIA,PURCHASE ORDER,IT AND TELECOM- DATA ENTRY,CUSTOM COMPUTER PROGRAMMING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,t,f,f,t,f,f,f,f,f,t,,2018,f,f
HSCEMR17F00046,1780476.8,1780476.8,SI INTERNATIONAL INCORPORATED (7278),SERCO GROUP PLC,11,VIRGINIA,BPA CALL,EDUCATION/TRAINING- OTHER,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD16C00001,1805548.28,3755783.98,"GREENZONE SOLUTIONS, INC.",SHAH GROUP INC THE,11,VIRGINIA,DEFINITIVE CONTRACT,R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (OPERATIONAL SYSTEMS DEVELOPMENT),"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",U.S. OWNED BUSINESS,f,f,f,f,f,t,t,t,f,f,t,t,f,f,f,f,f,,2018,f,f
HSCEMD17F00275,1818596.6,1818596.6,OMNIPLEX WORLD SERVICES CORP,OMNIPLEX WORLD SERVICES CORPORATION,10,VIRGINIA,BPA CALL,SUPPORT- ADMINISTRATIVE: BACKGROUND INVESTIGATION,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMD17F00274,1818596.6,1818596.6,KROLL GOVERNMENT SERVICES,VERITAS CAPITAL FUND II  L.P.,11,COLORADO,BPA CALL,SUPPORT- ADMINISTRATIVE: BACKGROUND INVESTIGATION,INVESTIGATION SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCETC17J00022,1839389.36,7440318.96,BOOZ ALLEN HAMILTON ENGINEERING SERVICES LLC,BOOZ ALLEN HAMILTON ENGINEERING SERVICES LLC,3,DISTRICT OF COLUMBIA,DELIVERY ORDER,IT AND TELECOM- SYSTEMS DEVELOPMENT,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMR12C00002,1874093.88,1874093.88,A. HAROLD AND ASSOCIATES LLC,A. HAROLD AND ASSOCIATES LLC,4,GEORGIA,DEFINITIVE CONTRACT,EDUCATION/TRAINING- GENERAL,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2017,t,t
HSCEDM16J00048,1908606.19,1908606.19,GEO CARE LLC,GEO GROUP INC. THE,22,FLORIDA,DELIVERY ORDER,SOCIAL- OTHER,OTHER INDIVIDUAL AND FAMILY SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR17F00039,1933200.83,4287775.18,"GLOBAL RESOURCE SOLUTIONS, INC.",GLOBAL RESOURCE SOLUTIONS INC.,11,DISTRICT OF COLUMBIA,DELIVERY ORDER,SUPPORT- ADMINISTRATIVE: OTHER,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2018,t,t
HSCEMS17F00071,1934264.45,3919515.75,TERATHINK CORPORATION,TERATHINK CORPORATION,11,DISTRICT OF COLUMBIA,DELIVERY ORDER,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,OTHER ACCOUNTING SERVICES,U.S. OWNED BUSINESS,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,,2017,f,f
HSCEMD16F00144,1972592.04,1972592.04,ALLWORLD LANGUAGE CONSULTANTS INC.,ALLWORLD LANGUAGE CONSULTANTS INC.,8,MARYLAND,BPA CALL,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,TRANSLATION AND INTERPRETATION SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,f,,2017,f,f
HSCETC17J00004,1988425,7519963.89,"DEV TECHNOLOGY GROUP, INC.",DEV TECHNOLOGY GROUP  INC.,11,DISTRICT OF COLUMBIA,DELIVERY ORDER,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","DATA PROCESSING, HOSTING, AND RELATED SERVICES",U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,t,f,t,f,f,f,f,,2017,f,f
HSCEMS16C00004,1996800,3993600,OPTIMO INFORMATION TECHNOLOGY LLC,OPTIMO INFORMATION TECHNOLOGY LLC.,11,DISTRICT OF COLUMBIA,DEFINITIVE CONTRACT,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,f,,2018,f,f
HSCECR17P00009,2021460,3032190,NATIONAL LAW ENFORCEMENT TELECOMMUNICATIONS SYSTEMS INC,NATIONAL LAW ENFORCEMENT TELECOMMUNICATIONS SYSTEMS INC,6,ARIZONA,PURCHASE ORDER,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,WIRED TELECOMMUNICATIONS CARRIERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR14F00020,2075945.34,2075945.34,SOLV LLC,MANGI ENVIRONMENTAL GROUP  INC.,11,DISTRICT OF COLUMBIA,DELIVERY ORDER,NATURAL RESOURCES/CONSERVATION- OTHER,ENVIRONMENTAL CONSULTING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCETC16J00037,2082541.14,4300652.22,"PYRAMID SYSTEMS, INC.",PYRAMID SYSTEMS INC.,11,DISTRICT OF COLUMBIA,DELIVERY ORDER,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,t,f,t,f,f,f,f,,2018,f,f
HSCEMS14F00076,2233021,2233021,ERNST AND YOUNG LLP,ERNST & YOUNG LLP,0,DISTRICT OF COLUMBIA,BPA CALL,SUPPORT- MANAGEMENT: FINANCIAL,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR13F00027,2272907.16,4434836.77,R H G GROUP INCORPORATED,RHG GROUP INC.,0,DISTRICT OF COLUMBIA,BPA CALL,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: MOTOR PASSENGER,ALL OTHER TRANSIT AND GROUND PASSENGER TRANSPORTATION,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2018,f,f
HSCEMD17F00267,2273245.75,2273245.75,CORDOVA SUPPORT SERVICES LIMITED,ADC LTD NM,1,NEW MEXICO,BPA CALL,SUPPORT- ADMINISTRATIVE: BACKGROUND INVESTIGATION,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,f,,2017,t,f
HSCEMD14F00168,2332727,2342727,MCMANIS ASSOCIATES INC,MCMANIS ASSOCIATES INC.,10,DISTRICT OF COLUMBIA,DELIVERY ORDER,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,f
HSCETC12F00023,2434946.83,2434946.83,"CLEARAVENUE, LLC",CLEARAVENUE  LLC,3,MARYLAND,DELIVERY ORDER,IT AND TELECOM- SYSTEMS DEVELOPMENT,COMPUTER SYSTEMS DESIGN SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,t,t,f,f,f,f,f,,2017,f,f
HSCETC16F00021,2553032,3541619,"VALYTICS, LLC",VALYTICS LLC,10,DISTRICT OF COLUMBIA,DELIVERY ORDER,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,CUSTOM COMPUTER PROGRAMMING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CTD018FR0000116,2584723.2,4999968,"WEXLER TECHNICAL SOLUTIONS, INC.",WEXLER TECHNICAL SOLUTIONS INCORPORATED,6,VIRGINIA,DELIVERY ORDER,IT AND TELECOM- PROGRAMMING,COMPUTER SYSTEMS DESIGN SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
